A -> !B, 64 70,	0.2866562, 0.34701633, 0.9382402
!A -> B, 64 70,	0.09073782, 0.5216605, 0.82784694
!A -> !B, 64 70,	0.08320254, 0.47833946, 1.2933031 , valid negative
A -> B, 66 69,	0.3720565, 0.39225423, 1.0308001 , valid positive
A -> !B, 66 69,	0.57645214, 0.60774577, 0.9810798
!A -> B, 66 69,	0.008477241, 0.16463417, 0.43264014
!A -> !B, 66 69,	0.04301414, 0.83536583, 1.3485252 , valid negative
A -> B, 7 17,	0.7604396, 0.78738624, 1.0031301 , valid positive
A -> !B, 7 17,	0.20533752, 0.21261376, 0.9885764
!A -> B, 7 17,	0.02448976, 0.71559566, 0.91166896
!A -> !B, 7 17,	0.0097331405, 0.2844043, 1.3223761 , valid negative
A -> B, 7 44,	0.78492934, 0.8127438, 0.99103713
A -> !B, 7 44,	0.18084776, 0.18725622, 1.0408568 , valid negative
!A -> B, 7 44,	0.035164833, 1.0275234, 1.2529335 , valid negative
!A -> !B, 7 44,	-9.419322E-4, -0.027523447, -0.15298808
A -> B, 7 62,	0.9230769, 0.9557867, 0.99483025
A -> !B, 7 62,	0.04270017, 0.044213295, 1.1265551
!A -> B, 7 62,	0.037676632, 1.1009188, 1.1458908 , valid negative
!A -> !B, 7 62,	-0.0034537315, -0.100918725, -2.571411
A -> B, 7 71,	0.34065935, 0.3527308, 0.9448677
A -> !B, 7 71,	0.6251178, 0.6472692, 1.0328419 , valid negative
!A -> B, 7 71,	0.032653064, 0.95412904, 2.555846 , valid negative
!A -> !B, 7 71,	0.0015698373, 0.04587096, 0.073195904
A -> B, 70 73,	0.16452119, 0.2610862, 0.97715575
A -> !B, 70 73,	0.46562007, 0.7389138, 1.0083293 , valid negative
!A -> B, 70 73,	0.10266876, 0.2775891, 1.0389205 , valid negative
!A -> !B, 70 73,	0.26718998, 0.72241086, 0.98580927
A -> B, 71 72,	0.27064365, 0.724979, 0.98467296
A -> !B, 71 72,	0.10266876, 0.27502102, 1.042788 , valid negative
!A -> B, 71 72,	0.4656201, 0.742986, 1.0091302 , valid negative
!A -> !B, 71 72,	0.16106749, 0.257014, 0.97451144
A -> B, 9 15,	0.567033, 0.6283925, 0.98787284
A -> !B, 9 15,	0.33532178, 0.37160748, 1.0211991 , valid negative
!A -> B, 9 15,	0.06907374, 0.70739496, 1.1120696 , valid negative
!A -> !B, 9 15,	0.028571486, 0.29260507, 0.8040958
A -> B, 9 24,	0.39309263, 0.4356298, 1.00615 , valid positive
A -> !B, 9 24,	0.50926214, 0.56437016, 0.9953041
!A -> B, 9 24,	0.039874405, 0.40836, 0.9431665
!A -> !B, 9 24,	0.05777082, 0.59164, 1.0433961 , valid negative
A -> B, 9 42,	0.76797485, 0.8510786, 0.9987787
A -> !B, 9 42,	0.13437992, 0.14892137, 1.0070375 , valid negative
!A -> B, 9 42,	0.08414447, 0.8617367, 1.0112865 , valid negative
!A -> !B, 9 42,	0.01350075, 0.1382633, 0.93496525
A -> B, 9 51,	0.3353218, 0.3716075, 0.9693448
A -> !B, 9 51,	0.56703293, 0.62839246, 1.019058 , valid negative
!A -> B, 9 51,	0.048037678, 0.49196136, 1.2832899 , valid negative
!A -> !B, 9 51,	0.049607545, 0.50803864, 0.8238813
A -> B, 9 60,	0.8901099, 0.9864301, 0.9977071
A -> !B, 9 60,	0.01224488, 0.013569891, 1.2005581
!A -> B, 9 60,	0.098587096, 1.0096458, 1.0211884 , valid negative
!A -> !B, 9 60,	-9.418726E-4, -0.009645864, -0.8533892
A -> B, 1 27,	0.3846154, 0.7339725, 1.0601825 , valid positive
A -> !B, 1 27,	0.13940343, 0.2660275, 0.8645895
!A -> B, 1 27,	0.30769232, 0.646438, 0.9337437
!A -> !B, 1 27,	0.16828886, 0.353562, 1.1490766 , valid negative
A -> B, 1 36,	0.50706434, 0.9676453, 0.99449825
A -> !B, 1 36,	0.016954482, 0.032354712, 1.1982536
!A -> B, 1 36,	0.4659341, 0.97889185, 1.0060569 , valid negative
!A -> !B, 1 36,	0.010047078, 0.021108141, 0.78173786
A -> B, 1 45,	0.1833595, 0.34991014, 1.9083283 , valid positive
A -> !B, 1 45,	0.34065932, 0.65008986, 0.7960539
!A -> B, 1 45,	0.0, 0.0, 0.0
!A -> !B, 1 45,	0.47598118, 1.0, 1.224529 , valid negative
A -> B, 1 54,	0.35478806, 0.67705214, 0.97310966
A -> !B, 1 54,	0.16923076, 0.32294786, 1.0614953 , valid negative
!A -> B, 1 54,	0.34097332, 0.71635884, 1.0296042 , valid negative
!A -> !B, 1 54,	0.13500786, 0.28364116, 0.93229836
A -> B, 1 7,	0.5130298, 0.97902936, 1.0137218 , valid positive
A -> !B, 1 7,	0.01098901, 0.020970643, 0.61276627
!A -> B, 1 7,	0.4527473, 0.9511874, 0.98489326
!A -> !B, 1 7,	0.02323389, 0.048812624, 1.4263147
A -> B, 1 72,	0.4169545, 0.79568607, 1.0807079 , valid positive
A -> !B, 1 72,	0.10706434, 0.20431393, 0.77469033
!A -> B, 1 72,	0.31930926, 0.6708443, 0.91114676
!A -> !B, 1 72,	0.15667191, 0.32915568, 1.2480487 , valid negative
A -> B, 11 19,	0.46310833, 0.6928136, 1.1144501 , valid positive
A -> !B, 11 19,	0.2053375, 0.30718642, 0.8119409
!A -> B, 11 19,	0.15855572, 0.47821963, 0.76925737
!A -> !B, 11 19,	0.17299846, 0.5217804, 1.3791455 , valid negative
A -> B, 11 28,	0.18461539, 0.27618602, 0.88764125
A -> !B, 11 28,	0.48383045, 0.723814, 1.050751 , valid negative
!A -> B, 11 28,	0.1265306, 0.38162875, 1.2265263 , valid negative
!A -> !B, 11 28,	0.20502357, 0.61837125, 0.89768124
A -> B, 11 46,	0.54160124, 0.81023955, 1.0096296 , valid positive
A -> !B, 11 46,	0.12684458, 0.18976045, 0.9608696
!A -> B, 11 46,	0.2609105, 0.78693175, 0.980586
!A -> !B, 11 46,	0.07064366, 0.21306823, 1.0788907 , valid negative
A -> B, 11 55,	0.17864992, 0.26726162, 0.86860025
A -> !B, 11 55,	0.48979592, 0.7327384, 1.0583999 , valid negative
!A -> B, 11 55,	0.1290424, 0.38920456, 1.2649149 , valid negative
!A -> !B, 11 55,	0.20251177, 0.61079544, 0.88226
A -> B, 11 64,	0.52025115, 0.7782996, 0.9421834
A -> !B, 11 64,	0.14819467, 0.22170037, 1.2745768 , valid negative
!A -> B, 11 64,	0.30580848, 0.92234844, 1.116564 , valid negative
!A -> !B, 11 64,	0.02574569, 0.07765153, 0.44642618
A -> B, 11 73,	0.2, 0.29920152, 1.1198082 , valid positive
A -> !B, 11 73,	0.46844584, 0.7007985, 0.95631677
!A -> B, 11 73,	0.06718995, 0.20265149, 0.7584548
!A -> !B, 11 73,	0.26436424, 0.79734856, 1.0880699 , valid negative
A -> B, 12 27,	0.20847724, 0.6223056, 0.8988858
A -> !B, 12 27,	0.1265306, 0.37769443, 1.227507 , valid negative
!A -> B, 12 27,	0.48383045, 0.72757316, 1.0509391 , valid negative
!A -> !B, 12 27,	0.18116169, 0.2724268, 0.8853872
A -> B, 12 36,	0.33500785, 1.0, 1.0277508 , valid positive
A -> !B, 12 36,	0.0, 0.0, 0.0
!A -> B, 12 36,	0.6379906, 0.95939565, 0.9860198
!A -> !B, 12 36,	0.02700156, 0.040604327, 1.5037771
A -> B, 12 54,	0.20596546, 0.61480784, 0.88364756
A -> !B, 12 54,	0.12904239, 0.38519216, 1.2660856 , valid negative
!A -> B, 12 54,	0.48979592, 0.7365439, 1.0586157 , valid negative
!A -> !B, 12 54,	0.17519623, 0.26345608, 0.86595213
A -> B, 12 72,	0.26781788, 0.79943764, 1.0858034 , valid positive
A -> !B, 12 72,	0.06718996, 0.20056236, 0.7604656
!A -> B, 12 72,	0.46844587, 0.7044382, 0.95677423
!A -> !B, 12 72,	0.19654629, 0.29556182, 1.1206719 , valid negative
A -> B, 13 17,	0.42166406, 0.77990705, 0.9936016
A -> !B, 13 17,	0.11899531, 0.22009295, 1.0233518 , valid negative
!A -> B, 13 17,	0.36326528, 0.79084074, 1.0075312 , valid negative
!A -> !B, 13 17,	0.096075356, 0.20915928, 0.9725142
A -> B, 13 44,	0.43704867, 0.80836236, 0.9856945
A -> !B, 13 44,	0.103610694, 0.19163764, 1.0652109 , valid negative
!A -> B, 13 44,	0.3830455, 0.8339029, 1.016838 , valid negative
!A -> !B, 13 44,	0.07629514, 0.16609707, 0.9232446
A -> B, 13 62,	0.50612247, 0.9361208, 0.974361
A -> !B, 13 62,	0.034536898, 0.06387919, 1.6276437
!A -> B, 13 62,	0.4546311, 0.98974717, 1.030178 , valid negative
!A -> !B, 13 62,	0.004709542, 0.010252831, 0.26124233
A -> B, 13 71,	0.18398744, 0.34030196, 0.9115741
A -> !B, 13 71,	0.35667193, 0.659698, 1.0526745 , valid negative
!A -> B, 13 71,	0.18932498, 0.41216683, 1.1040802 , valid negative
!A -> !B, 13 71,	0.27001566, 0.58783317, 0.9380003
A -> B, 14 16,	0.18775511, 0.4056988, 1.1044023 , valid positive
A -> !B, 14 16,	0.27503923, 0.5943012, 0.93937933
!A -> B, 14 16,	0.17959183, 0.3343074, 0.910059
!A -> !B, 14 16,	0.35761386, 0.6656926, 1.0522238 , valid negative
A -> B, 14 25,	0.4301413, 0.9294438, 1.0350624 , valid positive
A -> !B, 14 25,	0.032653034, 0.07055622, 0.6914512
!A -> B, 14 25,	0.46781787, 0.87083566, 0.9697942
!A -> !B, 14 25,	0.06938782, 0.12916435, 1.2658105 , valid negative
A -> B, 14 34,	0.4386185, 0.9477612, 0.99296695
A -> !B, 14 34,	0.024175823, 0.052238822, 1.1474522
!A -> B, 14 34,	0.51585555, 0.96025705, 1.0060588 , valid negative
!A -> !B, 14 34,	0.021350116, 0.039742906, 0.8729734
A -> B, 14 52,	0.46185243, 0.99796474, 0.99796474
A -> !B, 14 52,	9.419024E-4, 0.0020352602, Infinity
!A -> B, 14 52,	0.53814757, 1.0017533, 1.0017533 , valid negative
!A -> !B, 14 52,	-9.418726E-4, -0.0017532811, -Infinity
A -> B, 14 70,	0.2734694, 0.5909091, 0.93774074
A -> !B, 14 70,	0.18932495, 0.40909088, 1.1060733 , valid negative
!A -> B, 14 70,	0.35667187, 0.6639391, 1.0536354 , valid negative
!A -> !B, 14 70,	0.18053383, 0.33606088, 0.9086196
A -> B, 15 24,	0.25274727, 0.3973347, 0.91770196
A -> !B, 15 24,	0.38335946, 0.6026653, 1.0628401 , valid negative
!A -> B, 15 24,	0.18021977, 0.49525446, 1.1438619 , valid negative
!A -> !B, 15 24,	0.1836735, 0.50474554, 0.8901521
A -> B, 15 42,	0.53971744, 0.8484699, 0.9957172
A -> !B, 15 42,	0.09638929, 0.15153009, 1.0246779 , valid negative
!A -> B, 15 42,	0.3124019, 0.8584987, 1.0074865 , valid negative
!A -> !B, 15 42,	0.05149138, 0.14150132, 0.9568615
A -> B, 15 51,	0.25149137, 0.39536032, 1.0313045 , valid positive
A -> !B, 15 51,	0.38461536, 0.60463965, 0.98053837
!A -> B, 15 51,	0.13186812, 0.3623813, 0.94527805
!A -> !B, 15 51,	0.23202515, 0.63761866, 1.0340201 , valid negative
A -> B, 15 60,	0.63265306, 0.9945706, 1.0059408 , valid positive
A -> !B, 15 60,	0.003453672, 0.005429387, 0.48034918
!A -> B, 15 60,	0.35604393, 0.97842956, 0.98961514
!A -> !B, 15 60,	0.007849336, 0.021570433, 1.90838
A -> B, 16 23,	0.18712716, 0.5094017, 0.8929248
A -> !B, 16 23,	0.18021978, 0.49059832, 1.1422191 , valid negative
!A -> B, 16 23,	0.3833595, 0.6059553, 1.0621727 , valid negative
!A -> !B, 16 23,	0.24929355, 0.39404464, 0.9174212
A -> B, 16 50,	0.2354788, 0.6410256, 1.0337553 , valid positive
A -> !B, 16 50,	0.13186814, 0.3589744, 0.9449036
!A -> B, 16 50,	0.38461536, 0.60794044, 0.98040015
!A -> !B, 16 50,	0.24803768, 0.39205956, 1.0319915 , valid negative
A -> B, 17 22,	0.18932496, 0.2412, 0.7911658
A -> !B, 17 22,	0.59560436, 0.7588, 1.091589 , valid negative
!A -> B, 17 22,	0.11554159, 0.5372262, 1.7621684 , valid negative
!A -> !B, 17 22,	0.09952907, 0.46277383, 0.66573375
A -> B, 17 31,	0.62135005, 0.7916, 0.998118
A -> !B, 17 31,	0.16357929, 0.20840001, 1.007214 , valid negative
!A -> B, 17 31,	0.17174256, 0.7985401, 1.0068687 , valid negative
!A -> !B, 17 31,	0.043328106, 0.20145985, 0.9736717
A -> B, 17 40,	0.77676606, 0.9896, 0.99428266
A -> !B, 17 40,	0.008163273, 0.010399997, 2.208257
!A -> B, 17 40,	0.21852434, 1.0160583, 1.0208662 , valid negative
!A -> !B, 17 40,	-0.003453672, -0.016058313, -3.4096966
A -> B, 17 68,	0.49387756, 0.62920004, 1.0100818 , valid positive
A -> !B, 17 68,	0.29105178, 0.37079996, 0.9833454
!A -> B, 17 68,	0.12904236, 0.5999998, 0.9632054
!A -> !B, 17 68,	0.08602831, 0.40000018, 1.0607831 , valid negative
A -> B, 18 58,	0.21852434, 1.0, 0.9968701
A -> !B, 18 58,	0.0, 0.0, -0.0
!A -> B, 18 58,	0.7846154, 1.0040177, 1.0008752 , valid negative
!A -> !B, 18 58,	-0.0031397343, -0.0040176995, 1.2796304
A -> B, 19 39,	0.21287285, 0.34242424, 1.0906214 , valid positive
A -> !B, 19 39,	0.40879118, 0.6575757, 0.9585257
!A -> B, 19 39,	0.10109888, 0.26721987, 0.8510953
!A -> !B, 19 39,	0.27723706, 0.7327801, 1.0681486 , valid negative
A -> B, 19 48,	0.5789639, 0.9313131, 0.98447794
A -> !B, 19 48,	0.04270017, 0.0686869, 1.271906
!A -> B, 19 48,	0.367033, 0.9701246, 1.0255051 , valid negative
!A -> !B, 19 48,	0.011302948, 0.029875427, 0.5532167
A -> B, 19 66,	0.5861852, 0.94292927, 0.99411774
A -> !B, 19 66,	0.03547883, 0.057070732, 1.1083553
!A -> B, 19 66,	0.3623234, 0.95767635, 1.0096654 , valid negative
!A -> !B, 19 66,	0.01601255, 0.042323627, 0.82195556
A -> B, 19 75,	0.15604396, 0.25101012, 1.0132664 , valid positive
A -> !B, 19 75,	0.4656201, 0.7489899, 0.9956314
!A -> B, 19 75,	0.09167974, 0.24232362, 0.97820115
!A -> !B, 19 75,	0.2866562, 0.75767636, 1.0071783 , valid negative
A -> B, 2 17,	0.32684457, 0.68172884, 0.8685226
A -> !B, 2 17,	0.15259027, 0.31827116, 1.4798446 , valid negative
!A -> B, 2 17,	0.45808476, 0.87997586, 1.1210892 , valid negative
!A -> !B, 2 17,	0.06248039, 0.12002415, 0.55806845
A -> B, 2 44,	0.47943485, 1.0, 1.2193722 , valid positive
A -> !B, 2 44,	0.0, 0.0, 0.0
!A -> B, 2 44,	0.34065932, 0.65440285, 0.7979606
!A -> !B, 2 44,	0.17990583, 0.34559715, 1.920989 , valid negative
A -> B, 2 62,	0.46310833, 0.9659463, 1.005405 , valid positive
A -> !B, 2 62,	0.016326517, 0.034053683, 0.8676881
!A -> B, 2 62,	0.49764523, 0.95597106, 0.9950222
!A -> !B, 2 62,	0.022919923, 0.044028923, 1.1218578
A -> B, 2 71,	0.16860282, 0.35166994, 0.94202584
A -> !B, 2 71,	0.31083202, 0.6483301, 1.0345347 , valid negative
!A -> B, 2 71,	0.20470959, 0.3932449, 1.0533936 , valid negative
!A -> !B, 2 71,	0.31585556, 0.6067551, 0.9681939
A -> B, 20 46,	0.18084772, 0.47368422, 0.59025204
A -> !B, 20 46,	0.2009419, 0.5263158, 2.6650486 , valid negative
!A -> B, 20 46,	0.62166405, 1.0055865, 1.253049 , valid negative
!A -> !B, 20 46,	-0.003453657, -0.00558654, -0.028287962
A -> B, 20 64,	0.32401884, 0.84868425, 1.0273886 , valid positive
A -> !B, 20 64,	0.05777079, 0.15131575, 0.86992896
!A -> B, 20 64,	0.5020408, 0.8120873, 0.9830856
!A -> !B, 20 64,	0.11616957, 0.18791269, 1.0803282 , valid negative
A -> B, 21 27,	0.4954474, 0.7092135, 1.0244194 , valid positive
A -> !B, 21 27,	0.20313972, 0.2907865, 0.94505626
!A -> B, 21 27,	0.19686031, 0.6531251, 0.9434028
!A -> !B, 21 27,	0.10455257, 0.34687492, 1.1273435 , valid negative
A -> B, 21 36,	0.68163264, 0.9757303, 1.0028077 , valid positive
A -> !B, 21 36,	0.016954482, 0.0242697, 0.8988249
!A -> B, 21 36,	0.2913658, 0.9666667, 0.9934926
!A -> !B, 21 36,	0.010047078, 0.033333275, 1.2344944
A -> B, 21 54,	0.48163265, 0.6894382, 0.99091184
A -> !B, 21 54,	0.21695447, 0.31056178, 1.0207835 , valid negative
!A -> B, 21 54,	0.21412873, 0.7104167, 1.0210637 , valid negative
!A -> !B, 21 54,	0.08728415, 0.28958333, 0.9518296
A -> B, 21 72,	0.4923077, 0.7047191, 0.95715576
A -> !B, 21 72,	0.20627943, 0.29528087, 1.1196069 , valid negative
!A -> B, 21 72,	0.24395606, 0.80937505, 1.0993004 , valid negative
!A -> !B, 21 72,	0.05745682, 0.19062497, 0.7227864
A -> B, 22 44,	0.233281, 0.76519054, 0.93305206
A -> !B, 22 44,	0.07158555, 0.23480946, 1.3051798 , valid negative
!A -> B, 22 44,	0.58681315, 0.8441734, 1.0293615 , valid negative
!A -> !B, 22 44,	0.10832028, 0.1558266, 0.86615646
A -> B, 22 62,	0.30298272, 0.9938208, 1.034418 , valid positive
A -> !B, 22 62,	0.0018838346, 0.0061792135, 0.1574464
!A -> B, 22 62,	0.6577709, 0.9462512, 0.98490524
!A -> !B, 22 62,	0.037362605, 0.053748824, 1.369521
A -> B, 23 25,	0.4945055, 0.8668134, 0.965315
A -> !B, 23 25,	0.07598117, 0.13318658, 1.3052284 , valid negative
!A -> B, 23 25,	0.40345368, 0.9393275, 1.0460693 , valid negative
!A -> !B, 23 25,	0.026059657, 0.06067252, 0.59459066
A -> B, 23 34,	0.5431711, 0.9521189, 0.9975325
A -> !B, 23 34,	0.027315557, 0.047881126, 1.0517341
!A -> B, 23 34,	0.41130298, 0.9576024, 1.0032775 , valid negative
!A -> !B, 23 34,	0.018210351, 0.04239764, 0.9312859
A -> B, 23 52,	0.57048666, 1.0, 1.0 , valid positive
A -> !B, 23 52,	0.0, 0.0, NaN
!A -> B, 23 52,	0.42951334, 1.0, 1.0 , valid negative
!A -> !B, 23 52,	0.0, 0.0, NaN
A -> B, 23 70,	0.35824177, 0.6279582, 0.9965356
A -> !B, 23 70,	0.2122449, 0.37204182, 1.0059025 , valid negative
!A -> B, 23 70,	0.2718995, 0.63304085, 1.0046015 , valid negative
!A -> !B, 23 70,	0.15761384, 0.36695912, 0.9921602
A -> B, 24 42,	0.30455258, 0.70340824, 0.82548094
A -> !B, 24 42,	0.12841445, 0.29659176, 2.0056152 , valid negative
!A -> B, 24 42,	0.5475668, 0.96567017, 1.1332569 , valid negative
!A -> !B, 24 42,	0.019466192, 0.034329914, 0.23214604
A -> B, 24 51,	0.16263737, 0.37563452, 0.9798493
A -> !B, 24 51,	0.27032965, 0.62436545, 1.0125275 , valid negative
!A -> B, 24 51,	0.22072212, 0.38925803, 1.0153865 , valid negative
!A -> !B, 24 51,	0.3463108, 0.6107419, 0.99043435
A -> B, 24 60,	0.43296704, 1.0, 1.0114323 , valid positive
A -> !B, 24 60,	0.0, 0.0, 0.0
!A -> B, 24 60,	0.55573, 0.9800665, 0.99127084
!A -> !B, 24 60,	0.011302978, 0.019933548, 1.7635614
A -> B, 25 50,	0.545055, 0.606993, 0.97887236
A -> !B, 25 50,	0.3529042, 0.39300698, 1.0344852 , valid negative
!A -> B, 25 50,	0.07503921, 0.73538417, 1.1859233 , valid negative
!A -> !B, 25 50,	0.02700162, 0.26461583, 0.6965301
A -> B, 25 69,	0.34097332, 0.3797203, 0.99786234
A -> !B, 25 69,	0.55698586, 0.62027967, 1.0013132 , valid negative
!A -> B, 25 69,	0.039560437, 0.38769224, 1.0188117 , valid negative
!A -> !B, 25 69,	0.06248039, 0.6123077, 0.98844415
A -> B, 27 58,	0.6919937, 0.99954647, 0.99641794
A -> !B, 27 58,	3.1399727E-4, 4.5353174E-4, -0.14445542
!A -> B, 27 58,	0.31114602, 1.0112246, 1.0080596 , valid negative
!A -> !B, 27 58,	-0.0034537315, -0.011224628, 3.5750248
A -> B, 28 48,	0.27943486, 0.8980828, 0.94935066
A -> !B, 28 48,	0.03171113, 0.10191721, 1.8872466 , valid negative
!A -> B, 28 48,	0.666562, 0.9676391, 1.0228777 , valid negative
!A -> !B, 28 48,	0.022291958, 0.032360934, 0.5992419
A -> B, 28 66,	0.29795918, 0.9576186, 1.0096045 , valid positive
A -> !B, 28 66,	0.013186812, 0.042381406, 0.8230782
!A -> B, 28 66,	0.6505494, 0.94439375, 0.9956618
!A -> !B, 28 66,	0.038304538, 0.05560618, 1.0799124
A -> B, 29 38,	0.6847724, 0.6856334, 0.9944182
A -> !B, 29 38,	0.31397176, 0.31436658, 1.012394 , valid negative
!A -> B, 29 38,	0.0047096014, 3.7500713, 5.438969 , valid negative
!A -> !B, 29 38,	-0.0034537315, -2.7500713, -8.856398
A -> B, 29 47,	0.20094192, 0.2011946, 1.0012574 , valid positive
A -> !B, 29 47,	0.7978022, 0.7988054, 0.9996838
!A -> B, 29 47,	0.0, 0.0, 0.0
!A -> !B, 29 47,	0.0012558699, 1.0, 1.2514734 , valid negative
A -> B, 29 56,	0.9437991, 0.94498587, 0.996286
A -> !B, 29 56,	0.05494505, 0.055014133, 1.0684146
!A -> B, 29 56,	0.004709542, 3.7500238, 3.9536002 , valid negative
!A -> !B, 29 56,	-0.003453672, -2.7500238, -53.40746
A -> B, 29 65,	0.17739403, 0.1776171, 1.0012574 , valid positive
A -> !B, 29 65,	0.8213501, 0.8223829, 0.9997288
!A -> B, 29 65,	0.0, 0.0, 0.0
!A -> !B, 29 65,	0.0012558699, 1.0, 1.2156488 , valid negative
A -> B, 29 74,	0.75102043, 0.7519648, 0.9950178
A -> !B, 29 74,	0.2477237, 0.24803519, 1.015414 , valid negative
!A -> B, 29 74,	0.004709542, 3.7500238, 4.962121 , valid negative
!A -> !B, 29 74,	-0.003453672, -2.7500238, -11.25813
A -> B, 3 16,	0.30832025, 0.34589645, 0.94160694
A -> !B, 3 16,	0.5830455, 0.6541035, 1.0339056 , valid negative
!A -> B, 3 16,	0.05902669, 0.54335254, 1.4791263 , valid negative
!A -> !B, 3 16,	0.049607545, 0.45664746, 0.72179765
A -> B, 3 25,	0.7912088, 0.88763654, 0.9885043
A -> !B, 3 25,	0.10015696, 0.11236346, 1.1011621 , valid negative
!A -> B, 3 25,	0.10675037, 0.9826586, 1.0943245 , valid negative
!A -> !B, 3 25,	0.0018838644, 0.017341351, 0.16994523
A -> B, 3 34,	0.8496075, 0.95315254, 0.9986154
A -> !B, 3 34,	0.04175824, 0.046847463, 1.029029
!A -> B, 3 34,	0.104866564, 0.96531785, 1.011361 , valid negative
!A -> !B, 3 34,	0.0037676692, 0.034682155, 0.7618114
A -> B, 3 5,	0.82857144, 0.9295527, 0.996508
A -> !B, 3 5,	0.06279433, 0.070447326, 1.0484803
!A -> B, 3 5,	0.10423863, 0.95953757, 1.0286527 , valid negative
!A -> !B, 3 5,	0.004395604, 0.040462423, 0.6022096
A -> B, 3 52,	0.88854, 0.99682987, 0.99682987
A -> !B, 3 52,	0.002825737, 0.0031701326, Infinity
!A -> B, 3 52,	0.11145997, 1.0260115, 1.0260115 , valid negative
!A -> !B, 3 52,	-0.002825737, -0.026011478, -Infinity
A -> B, 3 70,	0.5792779, 0.6498767, 1.0313191 , valid positive
A -> !B, 3 70,	0.3120879, 0.3501233, 0.9466405
!A -> B, 3 70,	0.050863385, 0.46820772, 0.74302024
!A -> !B, 3 70,	0.05777085, 0.5317923, 1.4378254 , valid negative
A -> B, 31 44,	0.6524333, 0.82264453, 1.0031098 , valid positive
A -> !B, 31 44,	0.14065933, 0.17735547, 0.98582405
!A -> B, 31 44,	0.16766089, 0.8103185, 0.98807985
!A -> !B, 31 44,	0.0392465, 0.18968147, 1.0543376 , valid negative
A -> B, 31 62,	0.7563579, 0.9536817, 0.9926393
A -> !B, 31 62,	0.0367347, 0.046318293, 1.180191
!A -> B, 31 62,	0.20439565, 0.98786056, 1.0282143 , valid negative
!A -> !B, 31 62,	0.0025117397, 0.01213944, 0.30931315
A -> B, 31 71,	0.2897959, 0.36539984, 0.97880435
A -> !B, 31 71,	0.50329673, 0.63460016, 1.012626 , valid negative
!A -> B, 31 71,	0.08351651, 0.40364197, 1.0812445 , valid negative
!A -> !B, 31 71,	0.12339088, 0.596358, 0.95160335
A -> B, 34 50,	0.5924647, 0.6207237, 1.0010152 , valid positive
A -> !B, 34 50,	0.3620094, 0.37927628, 0.998343
!A -> B, 34 50,	0.027629495, 0.60689604, 0.97871596
!A -> !B, 34 50,	0.017896414, 0.39310393, 1.0347404 , valid negative
A -> B, 34 69,	0.3456829, 0.36217105, 0.9517449
A -> !B, 34 69,	0.60879123, 0.63782895, 1.0296428 , valid negative
!A -> B, 34 69,	0.034850866, 0.7655172, 2.0116935 , valid negative
!A -> !B, 34 69,	0.010675043, 0.23448281, 0.37852395
A -> B, 36 58,	0.97268444, 0.9996773, 0.99654835
A -> !B, 36 58,	3.1399727E-4, 3.2269955E-4, -0.1027829
!A -> B, 36 58,	0.030455291, 1.1279086, 1.1243783 , valid negative
!A -> !B, 36 58,	-0.0034537315, -0.12790859, 40.73867
A -> B, 38 47,	0.15510204, 0.22495446, 1.1194999 , valid positive
A -> !B, 38 47,	0.53437996, 0.7750455, 0.96994895
!A -> B, 38 47,	0.045839876, 0.14762388, 0.7346595
!A -> !B, 38 47,	0.26467815, 0.8523761, 1.0667261 , valid negative
A -> B, 38 56,	0.6596546, 0.9567395, 1.0086777 , valid positive
A -> !B, 38 56,	0.029827356, 0.043260515, 0.84015095
!A -> B, 38 56,	0.288854, 0.93023264, 0.9807319
!A -> !B, 38 56,	0.021664023, 0.06976736, 1.3549328
A -> B, 38 74,	0.5368917, 0.77868855, 1.0303793 , valid positive
A -> !B, 38 74,	0.15259027, 0.22131145, 0.90601164
!A -> B, 38 74,	0.21883827, 0.70475227, 0.93254507
!A -> !B, 38 74,	0.09167975, 0.29524776, 1.2086941 , valid negative
A -> B, 39 46,	0.26813188, 0.8540001, 1.064159 , valid positive
A -> !B, 39 46,	0.045839846, 0.14599991, 0.7392841
!A -> B, 39 46,	0.53437984, 0.7789473, 0.97063655
!A -> !B, 39 46,	0.15164837, 0.22105266, 1.1193206 , valid negative
A -> B, 39 64,	0.22982731, 0.73200005, 0.8861346
